price,lot_size,waterfront,age,land_value,new_construct,central_air,living_area,pct_college,bedrooms,fireplaces,bathrooms,rooms,test,living_area_log,land_value_log,price_log,fuel_type_Gas,fuel_type_Oil,heat_type_Hot Air,heat_type_Hot Water,sewer_type_Private,sewer_type_Public
202000,0.43,0,15,25000,0,0,1300,54,3,0,1.5,7,0,7.170119543449628,10.126631103850338,12.216022976383341,True,False,True,False,True,False
130000,0.15,0,17,15600,0,0,908,54,2,0,1.0,7,0,6.811244378601294,9.655026193237628,11.77528972943772,False,False,False,False,False,True
265000,1.0,0,25,21700,0,0,1900,54,3,0,2.0,7,0,7.549609165154532,9.98506753952855,12.487485104968359,False,False,False,False,True,False
185000,0.33,0,16,27000,0,0,2191,54,3,1,2.5,7,0,7.692113339595466,10.203592144986466,12.128111104060462,False,False,False,False,False,True
130000,0.16,0,25,15100,0,1,1080,54,2,1,1.0,4,0,6.984716320118266,9.622450022803015,11.77528972943772,True,False,True,False,False,True
190000,0.59,0,15,25000,0,1,1300,54,3,1,1.5,5,0,7.170119543449628,10.126631103850338,12.154779351142624,True,False,True,False,True,False
204000,0.4,0,1,15000,0,0,2458,63,4,1,2.5,10,0,7.80710329012598,9.615805480084347,12.225875272826354,True,False,True,False,False,True
125000,0.35,0,22,10500,0,0,1040,63,3,0,1.0,4,1,6.946975992135418,9.259130536145614,11.736069016284437,False,False,False,False,False,True
349900,0.44,0,0,13000,1,0,2886,63,4,1,3.0,12,0,7.9676267393338165,9.472704636443673,12.765402678355779,True,False,True,False,False,True
142000,0.14,0,8,3700,0,0,1840,23,3,0,1.0,6,0,7.517520850603031,8.216088098632316,11.863582336583399,True,False,True,False,False,True
132500,0.37,0,19,13000,0,0,1988,63,2,0,1.0,4,0,7.59488438721652,9.472704636443673,11.794337924408413,False,False,False,False,False,True
220000,1.0,0,43,22900,0,0,672,57,2,0,1.0,3,0,6.51025834052315,10.03889218954233,12.301382825334498,False,True,True,False,True,False
160000,1.96,0,13,18400,0,0,1512,57,2,0,2.0,4,0,7.321188556739478,9.820105943597078,11.982929094215963,False,True,True,False,True,False
10300,0.16,0,20,15700,0,0,912,54,2,1,1.5,6,1,6.815639990074331,9.6614159913364,9.239899174217728,False,False,False,False,False,True
95000,0.15,0,19,15700,0,0,912,54,2,0,1.5,6,0,6.815639990074331,9.6614159913364,11.461632170582678,False,False,False,False,False,True
122055,0.15,0,17,15000,0,0,1385,54,2,0,1.5,5,1,7.233455418621439,9.615805480084347,11.712227041798867,False,False,False,False,False,True
149000,0.31,0,18,27000,0,0,1508,54,3,1,1.5,8,0,7.318539548567902,10.203592144986466,11.911701584927597,True,False,True,False,False,True
115000,0.15,0,17,15100,0,0,1385,54,2,0,1.5,5,0,7.233455418621439,9.622450022803015,11.652687407345388,False,False,False,False,False,True
140000,0.15,0,19,15100,0,0,1628,54,3,0,2.5,6,1,7.395107546562485,9.622450022803015,11.84939770159144,False,False,False,False,False,True
137900,0.16,0,17,15100,0,0,1592,54,3,0,1.5,5,0,7.3727463664043285,9.622450022803015,11.834284063781393,False,False,False,False,False,True
144000,0.06,0,54,3600,0,0,1344,54,5,0,1.0,7,0,7.203405521083095,8.1886891244442,11.877568578558138,False,False,False,False,False,True
131600,0.16,0,17,15100,0,0,1385,54,2,1,1.5,7,0,7.233455418621439,9.622450022803015,11.787522297873354,False,False,False,False,False,True
123500,0.15,0,17,15100,0,0,1385,54,2,0,1.5,4,1,7.233455418621439,9.622450022803015,11.72399643505017,False,False,False,False,False,True
123000,0.15,0,17,15100,0,0,1679,54,2,0,1.5,4,0,7.425953657077541,9.622450022803015,11.719939634354555,False,False,False,False,False,True
109000,0.15,0,20,15700,0,0,908,54,2,0,1.0,3,0,6.811244378601294,9.6614159913364,11.59910316121128,False,False,False,False,False,True
173000,0.31,0,16,27000,0,1,1527,54,2,1,2.0,7,0,7.3310603052186325,10.203592144986466,12.061046873479915,True,False,True,False,False,True
105000,0.16,0,20,15700,0,0,912,54,2,0,1.5,3,0,6.815639990074331,9.6614159913364,11.56171562913966,False,False,False,False,False,True
122500,0.15,0,18,15100,0,0,1184,54,2,0,1.5,3,1,7.076653815443951,9.622450022803015,11.715866308966918,False,False,False,False,False,True
191000,0.46,0,26,24500,0,0,1719,63,3,1,1.5,5,0,7.449498005382849,10.106428396532818,12.160028707028767,False,False,False,False,False,True
149000,0.16,0,19,15100,0,0,1080,54,2,1,1.0,5,0,6.984716320118266,9.622450022803015,11.911701584927597,False,False,False,False,True,False
205000,0.33,0,16,27000,0,0,2118,54,4,1,2.0,10,0,7.658227526161352,10.203592144986466,12.230765258120545,False,False,False,False,False,True
225000,0.33,0,16,27000,0,0,2527,54,3,0,1.5,8,1,7.834788107388194,10.203592144986466,12.323855681186558,False,False,False,False,False,True
210000,0.49,0,15,25000,0,0,1592,54,3,1,1.5,7,0,7.3727463664043285,10.126631103850338,12.254862809699606,True,False,True,False,True,False
188900,0.32,0,18,27000,0,0,1294,54,3,0,1.0,4,0,7.165493475060845,10.203592144986466,12.1489730534896,False,False,False,False,False,True
192000,0.94,0,33,25200,0,0,1974,63,4,1,2.5,9,0,7.587817219993427,10.134599273499514,12.165250651009918,True,False,False,True,True,False
137500,0.16,0,17,15700,0,0,988,54,2,1,2.0,3,1,6.895682697747868,9.6614159913364,11.831379196088763,False,False,False,False,False,True
200000,0.36,0,20,27000,0,0,1508,54,3,1,2.0,7,0,7.318539548567902,10.203592144986466,12.206072645530174,True,False,True,False,False,True
126000,0.16,0,17,15600,0,0,908,54,2,0,1.0,4,1,6.811244378601294,9.655026193237628,11.744037185933616,False,False,False,False,False,True
214500,0.35,0,20,27000,0,0,1910,54,4,1,2.0,10,0,7.554858521040676,10.203592144986466,12.27606501735021,False,False,False,False,False,True
152000,0.15,0,18,15700,0,0,912,54,2,0,1.5,7,0,6.815639990074331,9.6614159913364,11.931635799828413,False,False,False,False,False,True
115000,0.16,0,20,15700,0,0,912,54,2,0,1.5,7,0,6.815639990074331,9.6614159913364,11.652687407345388,False,False,False,False,False,True
88000,0.16,0,19,15700,0,0,988,54,2,0,2.0,5,0,6.895682697747868,9.6614159913364,11.385092093460344,False,False,False,False,False,True
170000,0.35,0,20,27000,0,0,1748,54,2,0,2.0,6,0,7.466227556215481,10.203592144986466,12.043553716032399,False,False,False,False,False,True
137000,0.16,0,18,15700,0,0,912,54,2,1,1.5,6,0,6.815639990074331,9.6614159913364,11.827736204810263,False,False,False,False,False,True
145000,0.15,0,17,15100,0,0,1385,54,3,0,1.5,7,0,7.233455418621439,9.622450022803015,11.884489021402711,False,False,False,False,False,True
202000,0.43,0,15,25000,0,0,1300,54,3,0,1.5,4,0,7.170119543449628,10.126631103850338,12.216022976383341,True,False,True,False,True,False
130000,0.15,0,17,15600,0,0,908,54,2,0,1.0,5,0,6.811244378601294,9.655026193237628,11.77528972943772,False,False,False,False,False,True
265000,1.0,0,25,21700,0,0,1900,54,3,0,2.0,8,1,7.549609165154532,9.98506753952855,12.487485104968359,False,False,False,False,True,False
185000,0.33,0,16,27000,0,0,2191,54,3,1,2.5,8,0,7.692113339595466,10.203592144986466,12.128111104060462,False,False,False,False,False,True
130000,0.16,0,25,15100,0,1,1080,54,2,1,1.0,5,0,6.984716320118266,9.622450022803015,11.77528972943772,True,False,True,False,False,True
190000,0.59,0,15,25000,0,1,1300,54,3,1,1.5,5,0,7.170119543449628,10.126631103850338,12.154779351142624,True,False,True,False,True,False
204000,0.4,0,1,15000,0,0,2458,63,4,1,2.5,11,0,7.80710329012598,9.615805480084347,12.225875272826354,True,False,True,False,False,True
125000,0.35,0,22,10500,0,0,1040,63,3,0,1.0,8,1,6.946975992135418,9.259130536145614,11.736069016284437,False,False,False,False,False,True
349900,0.44,0,0,13000,1,0,2886,63,4,1,3.0,11,0,7.9676267393338165,9.472704636443673,12.765402678355779,True,False,True,False,False,True
142000,0.14,0,8,3700,0,0,1840,23,3,0,1.0,7,0,7.517520850603031,8.216088098632316,11.863582336583399,True,False,True,False,False,True
132500,0.37,0,19,13000,0,0,1988,63,2,0,1.0,5,0,7.59488438721652,9.472704636443673,11.794337924408413,False,False,False,False,False,True
220000,1.0,0,43,22900,0,0,672,57,2,0,1.0,5,1,6.51025834052315,10.03889218954233,12.301382825334498,False,True,True,False,True,False
160000,1.96,0,13,18400,0,0,1512,57,2,0,2.0,6,1,7.321188556739478,9.820105943597078,11.982929094215963,False,True,True,False,True,False
156900,0.28,0,52,23200,0,0,1635,63,4,0,1.5,5,0,7.399398083331354,10.0519075576544,11.963363938721123,False,True,True,False,True,False
138000,0.31,0,39,25100,0,0,1672,63,4,0,1.5,5,1,7.421775793644647,10.130623125119875,11.835008964139341,True,False,True,False,False,True
166000,0.25,0,26,29000,0,1,1892,63,3,2,2.0,6,1,7.545389749611823,10.275051108968611,12.01974306733868,True,False,True,False,False,True
195000,0.56,0,18,30800,0,0,1652,63,3,1,2.0,6,0,7.409741954080923,10.335269968961667,12.180754837545884,True,False,False,True,False,True
295600,0.6,0,21,91600,0,1,2513,63,4,1,2.5,8,0,7.829232537543592,11.425186550662222,12.596762468056184,True,False,True,False,True,False
460000,0.47,0,1,14100,0,1,3336,63,4,1,3.5,12,0,8.112527763478637,9.55393007636626,13.038981768465277,True,False,True,False,False,True
126000,0.05,0,17,16000,0,1,1302,63,2,1,1.5,4,1,7.171656822768514,9.680344001221918,11.744037185933616,True,False,True,False,False,True
220300,0.58,0,16,38200,0,1,2006,63,3,1,2.0,5,0,7.603897968521881,10.550590794594667,12.302745532790434,True,False,True,False,False,True
175000,0.29,0,27,22700,0,1,1836,63,4,1,1.5,8,0,7.515344571180436,10.030120203469494,12.072541252905651,True,False,True,False,False,True
255000,1.0,0,49,69600,0,0,1994,60,3,1,2.0,9,0,7.597897950521784,11.150519846322512,12.449018824140563,False,True,True,False,True,False
185000,0.5,0,19,29000,0,0,1652,63,3,1,2.0,6,0,7.409741954080923,10.275051108968611,12.128111104060462,True,False,False,True,False,True
234000,0.57,0,8,31100,0,0,1888,63,3,1,2.5,7,0,7.543273346705446,10.344963098167325,12.363076394339839,True,False,True,False,False,True
133500,0.08,0,19,17200,0,1,1480,63,3,1,1.5,5,0,7.299797366758161,9.752664662801545,11.801856756822442,True,False,True,False,False,True
151000,0.2,0,19,19000,0,0,1234,63,2,1,2.0,7,1,7.1180162044653335,9.852194258148577,11.925035115797062,False,False,False,False,False,True
157500,0.3,0,31,24500,0,0,1778,63,3,1,1.5,7,1,7.48324441607385,10.106428396532818,11.967180737247824,True,False,True,False,False,True
285000,0.65,0,23,72000,0,1,2514,63,5,1,2.5,10,0,7.829630389150193,11.184421397998193,12.560244459250788,True,False,True,False,False,True
217500,0.56,0,35,30800,0,0,2700,63,4,1,2.5,10,0,7.90100705199242,10.335269968961667,12.289954129510877,True,False,False,True,False,True
300000,0.7,0,21,39200,0,1,2330,63,4,1,3.5,8,0,7.753623546559746,10.576432025778553,12.611537753638338,True,False,True,False,False,True
161225,0.6,0,33,32000,0,0,2676,63,4,1,2.5,11,0,7.892078421248119,10.373491181781864,11.990556183878578,True,False,False,True,False,True
217000,2.85,0,25,54700,0,1,2180,60,4,1,2.0,8,0,7.687080155783135,10.909618988410072,12.287652632522597,False,False,False,False,True,False
250000,0.47,0,21,48300,0,1,2284,63,4,1,2.5,9,1,7.7336835707759,10.785186839640664,12.429216196844383,True,False,True,False,False,True
124000,0.06,0,19,16400,0,0,1314,63,2,0,1.5,6,0,7.1808311990445555,9.70503661381229,11.728036844587175,False,False,False,False,False,True
248000,0.41,0,35,44300,0,0,2396,63,4,1,2.5,11,1,7.78155595923534,10.698739956033227,12.421184025147118,True,False,True,False,True,False
187000,0.57,0,45,33200,0,0,2088,63,4,1,2.0,8,0,7.643961949002529,10.410305154904579,12.138863895836725,True,False,False,True,True,False
195000,0.48,0,39,28200,0,0,2310,63,5,1,2.5,11,0,7.745002803515839,10.247077256926206,12.180754837545884,True,False,False,True,False,True
239900,0.53,0,19,65800,0,1,2040,63,4,1,2.5,10,0,7.620705086838262,11.094375117313408,12.387977448827787,True,False,True,False,False,True
475000,12.2,0,19,111300,0,1,2599,63,3,1,2.5,11,0,7.8628820346414905,11.619984537263637,13.071070083016778,False,False,True,False,True,False
246000,0.61,0,16,29100,0,0,1702,63,3,1,1.5,6,0,7.43955930913332,10.278493453159584,12.4130868149145,True,False,False,True,False,True
219900,0.49,0,18,28600,0,0,2125,63,4,1,2.5,8,0,7.661527081358517,10.261161996807944,12.300928176542852,True,False,False,True,False,True
193500,0.6,0,38,32000,0,0,2310,63,4,1,2.5,10,0,7.745002803515839,10.373491181781864,12.173032791451973,True,False,False,True,False,True
122000,0.12,0,31,18200,0,1,1431,63,3,0,1.5,8,0,7.266128779556451,9.809176873064887,11.711776323715394,True,False,True,False,False,True
118000,0.15,0,20,18500,0,0,924,63,2,0,1.0,7,1,6.828712071641684,9.825526011066415,11.678439903447801,True,False,False,True,False,True
125000,0.77,0,126,36300,0,0,1799,60,3,1,1.0,6,0,7.4949862339505335,10.499573020252942,11.736069016284437,True,False,True,False,True,False
101000,0.26,0,23,18200,0,0,976,63,3,0,2.0,5,0,6.883462586413092,9.809176873064887,11.522875795823397,False,False,False,False,False,True
249000,0.66,0,19,53000,0,1,2217,63,4,1,2.5,8,0,7.7039102096163115,10.87804719253426,12.425208175446844,True,False,True,False,False,True
180000,0.57,0,102,25800,0,0,1969,77,4,2,1.0,6,0,7.585281078639126,10.158129770909708,12.100712129872347,False,True,False,True,True,False
292500,0.47,0,19,75200,0,1,2376,63,3,1,2.5,8,0,7.773173680482536,11.227906509937931,12.58621994565405,True,False,True,False,False,True
199500,0.48,0,18,36700,0,0,1585,63,3,1,1.5,5,0,7.368339686311381,10.510532034042662,12.203569515312056,True,False,False,True,False,True
205100,0.46,0,32,32700,0,0,1453,63,4,1,2.0,7,0,7.2813856635702825,10.395130356885344,12.231252944060472,True,False,True,False,False,True
330000,0.57,0,12,67300,0,1,2973,63,4,1,3.0,11,0,7.997326822998097,11.116915515632819,12.706847933442663,False,True,True,False,False,True
179000,0.43,0,37,31400,0,0,1612,63,3,1,1.5,7,0,7.385230923066573,10.354563171896345,12.095141084822892,True,False,True,False,False,True
342000,0.58,0,4,17400,0,1,2734,63,3,1,2.5,9,1,7.913521017283895,9.764225485202621,12.742566016044742,True,False,True,False,False,True
145000,0.15,0,22,18500,0,1,1479,63,3,1,1.5,5,0,7.2991214627108,9.825526011066415,11.884489021402711,False,False,False,False,False,True
66000,0.14,0,19,18400,0,1,945,63,2,0,1.0,3,0,6.851184927493743,9.820105943597078,11.097410021008562,False,False,False,False,False,True
269900,0.4,0,25,25000,0,0,1938,63,4,1,2.5,8,1,7.569411792450712,10.126631103850338,12.505806799006097,True,False,False,True,False,True
154000,0.1,0,174,32800,0,0,1364,63,5,1,1.0,9,0,7.218176838403408,10.398183794372235,11.944707881395766,False,True,True,False,True,False
454900,0.5,0,2,15000,0,1,3242,63,4,1,2.5,11,1,8.08394570229562,9.615805480084347,13.027832893558095,True,False,True,False,False,True
249900,0.42,0,23,57500,0,1,1571,63,3,2,2.0,7,0,7.359467638255621,10.959540226785442,12.428816116823043,True,False,True,False,False,True
165000,0.09,0,21,17600,0,1,1314,63,2,1,1.5,6,0,7.1808311990445555,9.775654181026242,12.013700752882718,False,False,False,False,False,True
329000,0.46,0,3,16100,0,1,2413,63,4,1,1.5,11,0,7.7886260656250315,9.686574550972555,12.70381302974751,True,False,True,False,False,True
49387,0.48,0,56,31800,0,0,900,77,2,1,1.0,5,0,6.802394763324311,10.367221568768269,10.807442510649162,False,True,True,False,True,False
445000,0.58,0,0,17400,0,1,3157,63,4,1,3.5,10,1,8.057377488557991,9.764225485202621,13.005829561148378,True,False,True,False,False,True
73000,0.28,0,102,22400,0,0,908,60,2,1,1.0,7,0,6.811244378601294,10.01681623784313,11.198214720130528,False,True,False,True,True,False
125000,0.13,0,20,18300,0,0,924,63,2,0,1.0,6,0,6.828712071641684,9.814656338829513,11.736069016284437,False,False,False,False,False,True
146500,0.12,0,18,18200,0,1,1138,63,2,1,1.0,6,0,7.037027614686276,9.809176873064887,11.894780707439258,False,False,False,False,False,True
209000,0.45,0,38,27000,0,0,2310,63,5,1,2.5,12,0,7.745002803515839,10.203592144986466,12.250089530946948,True,False,False,True,False,True
196500,0.46,0,30,30400,0,0,1874,63,4,1,2.0,9,0,7.535830462798367,10.322197887394314,12.188417710291453,True,False,True,False,False,True
157000,0.29,0,20,20300,0,0,1228,63,4,0,1.5,6,0,7.113142108707088,9.918376165029878,11.964001084330445,False,False,False,False,False,True
125500,0.06,0,19,16400,0,1,1479,63,3,1,1.5,5,0,7.2991214627108,9.70503661381229,11.740061037553975,True,False,True,False,False,True
190000,0.44,0,38,31800,0,0,1612,63,3,0,1.5,6,0,7.385230923066573,10.367221568768269,12.154779351142624,True,False,True,False,False,True
250000,0.49,0,22,48800,0,1,2088,63,4,1,2.5,6,0,7.643961949002529,10.795485591841238,12.429216196844383,False,False,False,False,False,True
255000,0.4,0,4,30000,0,0,2131,63,4,1,2.5,10,0,7.664346632098617,10.308952660644293,12.449018824140563,True,False,True,False,False,True
129700,0.15,0,20,18500,0,0,924,63,2,1,1.0,5,1,6.828712071641684,9.825526011066415,11.772979370304535,True,False,True,False,False,True
65000,0.34,0,74,24800,0,0,1692,60,4,0,1.5,8,1,7.433666540166168,10.118598932153073,11.082142548877775,False,False,False,False,True,False
107000,0.28,0,82,12600,0,0,1568,63,3,0,1.0,7,0,7.357556200910353,9.441452092939569,11.580584113444043,True,False,True,False,True,False
255000,0.57,0,35,33200,0,1,2262,77,4,1,2.5,9,0,7.724004656676065,10.410305154904579,12.449018824140563,True,False,True,False,False,True
398000,0.61,0,8,71200,0,1,2960,63,4,1,2.5,10,1,7.992944547318106,11.173248097400068,12.894207284266574,True,False,True,False,False,True
176000,0.45,0,31,27000,0,0,1683,63,4,1,2.5,8,0,7.428333194190806,10.203592144986466,12.078239274020289,True,False,False,True,False,True
249900,0.86,0,36,35800,0,1,2680,63,5,1,3.5,12,0,7.893572073504902,10.485703172388792,12.428816116823043,True,False,False,True,False,True
244900,0.38,0,26,40100,0,0,2742,77,3,1,3.0,8,0,7.91644286012226,10.599131613294661,12.40860524294026,False,True,True,False,True,False
220000,0.5,0,30,29000,0,0,2012,63,4,1,2.5,10,1,7.60688453121963,10.275051108968611,12.301382825334498,True,False,False,True,False,True
241000,0.35,0,31,27800,0,0,2702,63,5,1,1.5,9,0,7.9017475185201445,10.232791299678729,12.392552212472792,True,False,True,False,False,True
159900,0.13,0,21,18300,0,1,1314,63,2,1,1.5,6,1,7.1808311990445555,9.814656338829513,11.982303898822046,True,False,True,False,False,True
177555,0.56,0,38,34800,0,0,1672,63,3,1,1.5,8,1,7.421775793644647,10.457372665762566,12.087035699056104,True,False,True,False,False,True
95000,0.2,0,55,7700,0,0,1200,63,2,0,1.0,4,0,7.090076835776092,8.948975607841776,11.461632170582678,False,True,True,False,True,False
5000,0.29,0,4,35800,0,1,1700,63,3,1,2.5,6,0,7.438383530044307,10.485703172388792,8.517193191416238,True,False,True,False,False,True
264900,0.5,0,40,29000,0,0,2652,63,5,1,3.5,12,0,7.883069351305753,10.275051108968611,12.48710767526016,True,False,False,True,False,True
315000,0.77,0,16,74400,0,1,3062,63,4,1,2.5,9,0,8.026823576217629,11.217211220821182,12.66032791780777,True,False,False,True,False,True
155000,0.09,0,25,17600,0,1,1290,63,2,1,1.5,5,1,7.162397497355718,9.775654181026242,11.951180395901384,True,False,True,False,False,True
130000,0.22,0,23,15400,0,0,1012,63,3,0,2.0,5,0,6.919683849847411,9.642122788401721,11.77528972943772,False,False,False,False,False,True
238000,0.71,0,35,35100,0,0,2310,63,4,1,2.5,7,1,7.745002803515839,10.465956409453957,12.380025952653611,True,False,False,True,False,True
224000,0.33,0,31,26500,0,0,2026,63,3,1,2.5,7,0,7.613818684808629,10.184900011974314,12.319401330837177,True,False,True,False,False,True
211000,1.0,0,18,31800,0,1,1404,63,3,0,1.0,6,0,7.247080584585756,10.367221568768269,12.259613412458204,True,False,True,False,False,False
279000,0.23,0,13,34100,0,1,1782,60,3,0,1.0,8,0,7.485491608030754,10.437052663271608,12.538967060803502,True,False,True,False,True,False
242000,0.11,0,15,42000,0,1,2002,63,3,1,2.5,8,0,7.601901959875166,10.645424897265505,12.396693005138824,True,False,True,False,False,True
199875,0.61,0,36,35100,0,1,1782,63,4,1,1.5,7,0,7.485491608030754,10.465956409453957,12.205447450136255,True,False,True,False,False,True
259900,0.46,0,11,27400,0,1,2212,63,4,1,2.5,10,0,7.701652362642226,10.218298292376161,12.468052220629582,False,True,True,False,False,True
200000,1.28,0,84,34600,0,1,1872,63,4,0,1.0,7,0,7.534762657037537,10.451608961045816,12.206072645530174,False,True,False,False,True,False
212000,0.71,0,36,35100,0,0,1804,63,4,1,2.5,7,0,7.4977617006225685,10.465956409453957,12.26434155365415,True,False,False,True,False,True
230000,0.47,0,41,27800,0,0,1910,63,3,1,2.5,5,1,7.554858521040676,10.232791299678729,12.345834587905333,True,False,False,True,False,True
189000,0.42,0,28,30900,0,1,1632,63,3,1,1.5,7,0,7.397561535524052,10.338511462885837,12.14950229404178,True,False,True,False,False,True
313635,1.93,0,16,131500,0,1,3824,63,3,2,4.0,12,1,8.249052274171293,11.786762130599957,12.655985168373633,True,False,True,False,True,False
185000,0.48,0,32,33600,0,0,1196,63,3,0,1.5,5,0,7.086737934510577,10.422281345951296,12.128111104060462,True,False,True,False,False,True
239900,0.42,0,30,23200,0,1,2259,63,4,1,2.5,11,1,7.7226775164680035,10.0519075576544,12.387977448827787,True,False,False,True,False,True
202000,0.48,0,39,25400,0,1,1690,63,3,1,2.0,6,0,7.432483807917119,10.142504453006628,12.216022976383341,True,False,False,True,False,True
155000,0.12,0,19,18200,0,1,1227,63,2,1,2.0,6,0,7.112327444710911,9.809176873064887,11.951180395901384,True,False,False,True,False,True
120000,1.48,0,57,36000,0,0,1278,63,3,1,1.0,7,0,7.15305163493748,10.491274217438248,11.695247021764184,True,False,True,False,True,False
78000,0.33,0,77,33500,0,0,668,60,1,0,1.0,2,0,6.504288173536645,10.419300717813158,11.26446410567173,False,True,True,False,True,False
311000,0.46,0,17,60500,0,1,2762,63,4,1,2.5,8,0,7.923710333969238,11.010398644018933,12.647548191161372,True,False,False,True,False,True
198000,0.32,0,38,42500,0,0,1558,63,3,1,1.0,4,1,7.351158226430694,10.657259354912508,12.196022309676673,True,False,True,False,True,False
158500,0.92,0,11,36100,0,0,1352,63,3,0,2.0,5,0,7.20934025660291,10.494048144320972,11.973509872299472,False,False,False,False,True,False
227000,0.46,0,37,27400,0,0,1920,63,5,1,2.5,9,0,7.560080465021827,10.218298292376161,12.332705296463539,True,False,False,True,False,True
265900,0.34,0,6,36000,0,0,1940,63,3,1,2.5,7,0,7.570443252057374,10.491274217438248,12.490875577231112,True,False,True,False,False,True
163000,0.23,0,30,19300,0,0,1249,63,3,0,1.5,8,1,7.130098510125578,9.867860374892977,12.0015054797889,True,False,True,False,False,True
165000,0.28,0,27,19600,0,0,1576,63,3,0,2.5,4,1,7.362645270417825,9.883284845218608,12.013700752882718,True,False,False,True,False,True
151000,0.07,0,30,16800,0,1,1419,63,3,0,1.5,4,1,7.257707677160043,9.72913416539135,11.925035115797062,True,False,True,False,False,True
200000,0.29,0,4,35800,0,1,1700,63,3,1,2.5,7,0,7.438383530044307,10.485703172388792,12.206072645530174,True,False,True,False,False,True
299900,0.77,0,15,38700,0,1,2748,63,4,1,3.5,8,0,7.91862865334224,10.563594879017874,12.6112043647371,True,False,True,False,False,True
210000,0.33,0,18,35500,0,1,1792,63,3,1,2.5,7,0,7.491087593534876,10.477287975463508,12.254862809699606,True,False,True,False,False,True
220000,0.66,0,36,35300,0,0,1724,63,3,0,1.5,8,1,7.452402451223638,10.471638242921388,12.301382825334498,False,False,False,False,True,False
326900,1.0,0,15,83600,0,1,2692,63,3,1,3.5,8,0,7.898039690764619,11.333798799072794,12.697409592712303,True,False,True,False,False,True
204900,0.39,0,29,24600,0,0,1734,63,4,1,2.5,7,0,7.458186157340487,10.110501721920453,12.230277334226992,False,True,False,True,False,True
234000,0.31,0,32,25100,0,0,2014,63,3,1,1.5,7,0,7.607878073278507,10.130623125119875,12.363076394339839,True,False,True,False,False,True
236000,0.42,0,36,30900,0,0,2056,63,4,1,1.5,9,1,7.628517626575055,10.338511462885837,12.371587084007746,True,False,True,False,False,True
124000,0.46,0,36,32700,0,0,1745,63,4,0,1.5,6,0,7.4645098346365275,10.395130356885344,11.728036844587175,True,False,True,False,False,True
199100,0.14,0,13,18400,0,1,1352,63,2,1,1.5,5,1,7.20934025660291,9.820105943597078,12.201562490052288,True,False,True,False,False,True
245000,0.5,0,30,29000,0,0,2259,63,4,1,2.5,9,0,7.7226775164680035,10.275051108968611,12.409013489526863,True,False,False,True,False,True
264000,0.35,0,33,35300,0,0,2572,60,3,1,2.5,11,0,7.85243908535751,10.471638242921388,12.483704382128453,True,False,True,False,True,False
105000,0.15,0,18,18500,0,0,924,63,2,1,1.0,7,1,6.828712071641684,9.825526011066415,11.56171562913966,False,False,False,False,False,True
187000,0.32,0,21,35000,0,1,2000,63,3,0,1.5,7,0,7.600902459542082,10.46310334047155,12.138863895836725,True,False,True,False,False,True
127000,0.17,0,21,11900,0,1,929,63,2,0,1.5,6,0,6.834108738813838,9.38429367909962,11.751942365440728,True,False,True,False,False,True
100000,0.48,0,42,15800,0,0,1540,77,4,0,1.0,7,1,7.3395376954076745,9.667765219015058,11.512925464970229,False,True,True,False,True,False
251000,0.77,0,44,47000,0,1,1730,63,3,1,2.0,9,0,7.455876687491824,10.757902880692196,12.43320821811392,False,True,True,False,True,False
105000,0.95,0,50,36800,0,0,1500,63,3,1,1.0,5,1,7.313220387090301,10.513253124157023,11.56171562913966,False,True,False,True,True,False
431250,0.53,0,10,65800,0,1,2522,63,4,1,2.5,12,1,7.8328075165248645,11.094375117313408,12.974443247327706,True,False,True,False,False,True
149900,0.06,0,19,16400,0,1,1479,63,3,1,1.5,4,0,7.2991214627108,9.70503661381229,11.917723684090689,False,False,False,False,False,True
180000,0.46,0,36,32700,0,1,1922,63,4,1,1.5,9,0,7.561121589530238,10.395130356885344,12.100712129872347,True,False,True,False,False,True
123500,0.18,0,20,12600,0,0,1215,63,2,1,1.5,5,0,7.102499355774649,9.441452092939569,11.72399643505017,True,False,True,False,False,True
253000,0.47,0,33,33200,0,1,2772,63,5,2,3.0,12,0,7.927324360309794,10.410305154904579,12.441144767709657,True,False,True,False,False,True
330000,0.47,0,6,16500,0,0,2574,63,4,0,2.5,12,0,7.853216388156072,9.711115659888671,12.706847933442663,True,False,True,False,False,True
124500,0.19,0,21,18900,0,0,945,63,2,0,1.0,3,1,6.851184927493743,9.846917201047734,11.732060994886899,False,False,False,False,False,True
424200,1.82,0,19,130700,0,1,2914,63,4,1,3.5,10,0,7.97728198675515,11.780659899612314,12.957960321112719,True,False,True,False,False,True
120000,0.21,0,19,14700,0,1,1480,63,3,0,1.5,7,0,7.299797366758161,9.595602772766828,11.695247021764184,False,False,False,False,False,True
205000,0.42,0,32,29400,0,0,1914,63,3,1,1.5,5,1,7.5569505720129,10.288749953326773,12.230765258120545,True,False,True,False,False,True
175000,0.36,0,27,37000,0,1,1354,63,3,1,2.0,5,0,7.21081845347222,10.51867319162636,12.072541252905651,True,False,True,False,False,True
295000,0.49,0,4,36900,0,1,2302,63,4,1,2.5,7,0,7.741533589281828,10.515966830028619,12.594730635321957,True,False,True,False,False,True
156500,0.21,0,19,19100,0,1,1234,63,2,1,2.0,6,0,7.1180162044653335,9.857443614034722,11.960811288962345,False,False,False,False,False,True
